time,compartment/mass.plant,compartment/leaf_temperature,compartment/air_temperature,compartment/humidity_deficit,compartment/co2_concentration,compartment/par,substrate_relative_permittivity_mean,substrate_bulk_ec_mean,substrate_temperature_mean,energy/energy_use.heating,energy/electricity_use.lighting,energy/co2_dosage,compartment/screen_energy/screen_position,compartment/screen_blackout/screen_position,compartment/water_supply/water_flow_duration,compartment/window_position_lee_side,compartment/window_position_wind_side,compartment/heating_lower_circuit/pipe_temperature,delta_mass_24h
2024-09-03 06:20:00,,,22.200000000000003,1.78,489.5,58.0,8.56,0.26866666666666666,21.866666666666664,0.008429999999999951,1e-10,1e-10,0.1,0.2,1.0,57.4,47.4,36.25,
2024-09-03 06:30:00,,,22.35,2.215,477.5,61.0,8.555,0.26833333333333337,22.013333333333335,0.0075,1e-10,1e-10,0.1,0.2,1.0,63.6,57.95,34.85,
2024-09-03 06:40:00,,,22.200000000000003,2.465,470.0,75.0,8.594999999999999,0.2678333333333333,22.156666666666666,0.00680999999999995,1e-10,1e-10,0.1,0.2,1.0,69.4,78.9,33.55,
2024-09-03 06:50:00,,,22.5,2.6550000000000002,462.5,92.5,8.588333333333333,0.26766666666666666,22.276666666666667,1e-10,1e-10,1e-10,0.1,0.2,1.0,62.099999999999994,52.7,0.0,
2024-09-03 07:00:00,,,22.7,2.84,461.0,99.5,8.598333333333334,0.267,22.526666666666667,1e-10,1e-10,1e-10,0.1,0.2,1.0,74.3,83.95,0.0,
2024-09-03 07:10:00,,,22.5,3.04,455.5,113.0,8.593333333333334,0.26666666666666666,22.663333333333338,1e-10,1e-10,1e-10,0.1,0.2,1.0,99.7,100.0,0.0,
2024-09-03 07:20:00,,,22.700000000000003,3.205,458.5,134.5,8.583333333333334,0.26616666666666666,22.825,1e-10,1e-10,1e-10,0.1,0.2,1.0,99.7,100.0,0.0,
2024-09-03 07:30:00,,,22.799999999999997,3.4000000000000004,458.5,136.5,9.026666666666666,0.2853333333333333,22.985,1e-10,1e-10,1e-10,0.1,0.2,1.5,99.7,100.0,0.0,
2024-09-03 07:40:00,,,23.049999999999997,3.695,452.5,176.5,9.433333333333335,0.304,23.18166666666666,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 07:50:00,,,23.450000000000003,4.07,464.0,215.5,9.416666666666666,0.3031666666666667,23.46666666666667,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:00:00,,,24.0,4.779999999999999,452.0,253.0,9.435,0.30233333333333334,23.801666666666666,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:10:00,,,24.35,5.375,447.5,225.5,9.433333333333334,0.30183333333333334,24.120000000000005,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:20:00,,,24.45,5.619999999999999,454.0,207.5,9.421666666666667,0.302,24.316666666666663,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:30:00,,,24.299999999999997,5.6899999999999995,446.0,233.0,9.428333333333333,0.302,24.505,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:40:00,,,24.55,6.050000000000001,459.0,284.0,9.435,0.3016666666666667,24.746666666666666,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 08:50:00,,,24.9,6.32,444.5,288.0,9.438333333333333,0.30083333333333334,25.12,1e-10,1e-10,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 09:00:00,,,24.7,5.92,444.5,367.0,9.431666666666667,0.30083333333333334,25.330000000000002,1e-10,0.0046875,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 09:10:00,,,24.65,6.145,432.5,374.5,9.411666666666667,0.30083333333333334,25.5,1e-10,0.0046875,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 09:20:00,,,24.700000000000003,6.24,423.0,378.0,9.421666666666667,0.301,25.633333333333336,1e-10,0.0046875,1e-10,0.1,0.2,2.0,99.7,100.0,0.0,
2024-09-03 09:30:00,,,24.6,6.17,417.0,334.0,9.816666666666666,0.31766666666666665,25.73333333333333,1e-10,0.0046875,1e-10,0.1,0.2,2.5,99.7,100.0,0.0,
2024-09-03 09:40:00,,,24.65,6.0649999999999995,429.0,439.5,10.098333333333334,0.332,25.855,1e-10,0.0046875,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 09:50:00,,,24.9,6.105,428.5,434.5,10.086666666666668,0.33066666666666666,26.126666666666665,1e-10,0.0046875,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:00:00,,,24.75,6.165,423.5,279.5,10.038333333333334,0.33033333333333337,26.215,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:10:00,,,24.6,6.025,427.0,257.0,10.041666666666666,0.3305,26.211666666666662,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:20:00,,,24.200000000000003,5.89,419.5,150.5,10.023333333333333,0.3313333333333333,26.111666666666668,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:30:00,,,23.9,5.66,422.0,117.0,10.0,0.33216666666666667,25.87,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:40:00,,,23.8,5.55,418.0,153.5,9.998333333333333,0.3325,25.743333333333336,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 10:50:00,,,23.65,5.38,418.5,132.5,9.956666666666667,0.3325,25.603333333333335,1e-10,1e-10,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 11:00:00,,,23.799999999999997,5.4350000000000005,415.0,325.0,9.943333333333333,0.3318333333333333,25.643333333333334,1e-10,0.0046875,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 11:10:00,,,24.200000000000003,5.6899999999999995,409.0,410.0,9.953333333333333,0.331,25.816666666666663,1e-10,0.0046875,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 11:20:00,,,24.549999999999997,5.995,412.0,446.5,9.948333333333332,0.33,26.080000000000002,1e-10,0.0046875,1e-10,0.1,0.2,3.0,99.7,100.0,0.0,
2024-09-03 11:30:00,,,24.55,6.12,401.5,340.5,10.301666666666668,0.3431666666666667,26.28333333333333,1e-10,0.0046875,1e-10,0.1,0.2,3.5,99.7,100.0,0.0,
2024-09-03 11:40:00,,,24.7,5.914999999999999,406.5,494.5,10.485000000000001,0.351,26.468333333333334,1e-10,0.0046875,1e-10,0.1,0.2,4.0,99.7,100.0,0.0,
2024-09-03 11:50:00,,,24.9,6.14,404.0,395.5,10.471666666666666,0.3501666666666667,26.743333333333336,1e-10,0.0046875,1e-10,0.1,0.2,4.0,99.7,100.0,0.0,
2024-09-03 12:00:00,,,24.75,5.96,397.0,385.5,10.451666666666666,0.35033333333333333,26.801666666666666,1e-10,0.0046875,1e-10,0.1,0.2,4.0,99.7,100.0,0.0,
2024-09-03 12:10:00,,,24.75,5.904999999999999,393.0,368.5,10.468333333333334,0.3505,26.85166666666667,1e-10,0.0046875,1e-10,0.1,0.2,4.0,56.7,48.35,0.0,
2024-09-03 12:20:00,,,24.75,6.050000000000001,395.5,289.0,10.443333333333333,0.3505,26.834999999999997,1e-10,0.0046875,1e-10,0.1,0.2,4.0,32.85,22.85,0.0,
2024-09-03 12:30:00,,,25.1,6.0649999999999995,387.5,323.0,10.770000000000001,0.3633333333333333,26.836666666666662,1e-10,0.0046875,1e-10,0.1,0.2,4.5,28.35,12.7,0.0,
2024-09-03 12:40:00,,,24.85,5.88,390.0,319.0,10.731666666666667,0.3615,26.820000000000004,1e-10,0.0046875,1e-10,0.1,0.2,5.0,43.8,19.35,0.0,
2024-09-03 12:50:00,,,25.15,5.875,390.5,342.0,10.700000000000001,0.36033333333333334,26.871666666666666,1e-10,0.0046875,1e-10,0.1,0.2,5.0,39.7,10.55,0.0,
2024-09-03 13:00:00,,,25.55,5.63,386.0,254.5,10.706666666666665,0.359,26.97,1e-10,1e-10,1e-10,0.1,0.2,5.0,48.849999999999994,10.55,0.0,
2024-09-03 13:10:00,,,24.8,5.86,393.0,242.5,10.676666666666668,0.35850000000000004,26.996666666666666,1e-10,1e-10,1e-10,0.1,0.2,5.0,61.8,52.15,0.0,
2024-09-03 13:20:00,,,24.3,6.220000000000001,380.5,319.5,10.663333333333334,0.3586666666666667,26.925,1e-10,1e-10,1e-10,0.1,0.2,5.0,74.3,81.80000000000001,0.0,
2024-09-03 13:30:00,,,24.15,6.09,392.0,310.5,10.871666666666664,0.36833333333333335,26.930000000000003,1e-10,1e-10,1e-10,0.1,0.2,5.5,99.6,97.2,0.0,
2024-09-03 13:40:00,,,24.25,6.25,397.0,321.0,10.831666666666665,0.3641666666666667,26.915000000000003,1e-10,1e-10,1e-10,0.1,0.2,6.0,99.6,100.0,0.0,
2024-09-03 13:50:00,,,24.299999999999997,6.275,385.0,263.5,10.786666666666667,0.3621666666666667,26.956666666666667,1e-10,1e-10,1e-10,0.1,0.2,6.0,99.6,100.0,0.0,
2024-09-03 14:00:00,,,24.15,6.025,390.0,133.0,10.780000000000001,0.36166666666666664,26.88166666666667,1e-10,1e-10,1e-10,0.1,0.2,6.0,99.6,100.0,0.0,
2024-09-03 14:10:00,,,23.799999999999997,5.98,389.5,112.5,10.746666666666664,0.3621666666666667,26.623333333333335,1e-10,1e-10,1e-10,0.1,0.2,6.0,99.6,100.0,0.0,
2024-09-03 14:20:00,,,23.7,5.93,395.5,96.5,10.745,0.3618333333333333,26.41333333333333,1e-10,1e-10,1e-10,0.1,0.2,6.0,99.6,100.0,0.0,
2024-09-03 14:30:00,,,23.4,5.720000000000001,397.5,79.5,10.763333333333335,0.363,26.176666666666666,1e-10,1e-10,1e-10,0.1,0.2,6.5,99.6,100.0,0.0,
2024-09-03 14:40:00,,,23.9,5.695,394.0,153.0,10.88,0.36600000000000005,26.05333333333333,1e-10,1e-10,1e-10,0.1,0.2,7.0,99.6,100.0,0.0,
2024-09-03 14:50:00,,,24.049999999999997,5.795,393.5,172.0,10.853333333333333,0.36283333333333334,26.048333333333336,1e-10,1e-10,1e-10,0.1,0.2,7.0,99.6,100.0,0.0,
2024-09-03 15:00:00,,,24.35,5.85,403.5,281.0,10.828333333333333,0.3615,26.150000000000002,1e-10,0.0046875,1e-10,0.1,0.2,7.0,75.44999999999999,70.65,0.0,
2024-09-03 15:10:00,,,24.6,5.955,396.5,241.0,10.813333333333333,0.3601666666666667,26.224999999999998,1e-10,0.0046875,1e-10,0.1,0.2,7.0,54.05,44.65,0.0,
2024-09-03 15:20:00,,,24.4,5.855,403.0,248.5,10.824999999999998,0.35966666666666675,26.243333333333336,1e-10,0.0046875,1e-10,0.1,0.2,7.0,69.0,81.3,0.0,
2024-09-03 15:30:00,,,24.0,6.050000000000001,399.5,277.5,10.881666666666666,0.3606666666666667,26.191666666666666,1e-10,0.0046875,1e-10,0.1,0.2,7.5,99.7,100.0,0.0,
2024-09-03 15:40:00,,,23.9,6.005000000000001,400.5,222.5,10.959999999999999,0.36033333333333334,26.103333333333335,1e-10,0.0046875,1e-10,0.1,0.2,8.0,99.7,100.0,0.0,
2024-09-03 15:50:00,,,23.6,5.75,400.5,196.5,10.915,0.3593333333333333,25.953333333333333,1e-10,0.0046875,1e-10,0.1,0.2,8.0,99.7,93.2,0.0,
2024-09-03 16:00:00,,,23.4,5.785,396.5,186.5,10.866666666666665,0.359,25.794999999999998,1e-10,0.0046875,1e-10,0.1,0.2,8.0,50.65,40.65,0.0,
2024-09-03 16:10:00,,,23.65,5.41,397.5,197.5,10.868333333333334,0.3585,25.72666666666667,1e-10,0.0046875,1e-10,0.1,0.2,8.0,50.45,20.35,0.0,
2024-09-03 16:20:00,,,23.95,5.27,406.0,195.0,10.876666666666665,0.35766666666666663,25.703333333333333,1e-10,0.0046875,1e-10,0.1,0.2,8.0,44.4,16.9,0.0,
2024-09-03 16:30:00,,,23.6,4.98,405.5,180.5,10.910000000000002,0.3591666666666667,25.625,1e-10,0.0046875,1e-10,0.1,0.2,8.5,47.3,16.9,0.0,
2024-09-03 16:40:00,,,23.6,4.755,407.0,177.0,10.950000000000001,0.3578333333333334,25.546666666666667,1e-10,0.0046875,1e-10,0.1,0.2,9.0,50.349999999999994,26.7,0.0,
2024-09-03 16:50:00,,,23.5,4.615,409.0,187.5,11.104999999999999,0.36400000000000005,25.48,1e-10,0.0046875,1e-10,0.1,0.2,9.0,47.3,6.05,0.0,
2024-09-03 17:00:00,,,23.5,4.37,409.0,13.0,11.661666666666667,0.36516666666666664,25.355,1e-10,1e-10,1e-10,0.1,0.2,15.5,42.8,32.45,0.0,
2024-09-03 17:10:00,,,23.15,3.825,407.0,20.0,11.438333333333333,0.3363333333333333,25.285,1e-10,1e-10,1e-10,0.1,0.2,25.0,15.75,5.65,0.0,
2024-09-03 17:20:00,,,23.0,3.3550000000000004,411.5,17.0,11.073333333333332,0.3185,25.188333333333333,1e-10,1e-10,1e-10,0.1,0.2,27.0,11.45,1.35,0.0,
2024-09-03 17:30:00,,,22.549999999999997,2.935,410.5,9.0,11.013333333333334,0.317,25.040000000000003,1e-10,1e-10,1e-10,0.1,0.2,27.0,23.1,13.0,0.0,
2024-09-03 17:40:00,,,21.8,2.6399999999999997,405.5,7.0,10.99,0.3165,24.81833333333333,1e-10,1e-10,1e-10,0.1,0.2,27.0,56.65,46.65,0.0,
2024-09-03 17:50:00,,,21.4,2.46,399.5,5.5,10.995,0.316,24.610000000000003,1e-10,1e-10,1e-10,0.1,0.2,27.0,48.15,38.349999999999994,0.0,
2024-09-03 18:00:00,,,21.450000000000003,2.29,403.5,0.0,10.979999999999999,0.316,24.415000000000003,1e-10,1e-10,1e-10,85.65,0.2,27.0,15.45,5.35,0.0,
2024-09-03 18:10:00,,,21.9,2.145,397.0,0.0,10.976666666666667,0.31516666666666665,24.256666666666664,1e-10,1e-10,1e-10,99.7,0.2,27.0,27.15,0.0,0.0,
2024-09-03 18:20:00,,,21.9,1.705,403.5,0.0,10.946666666666667,0.3153333333333333,24.156666666666666,1e-10,1e-10,1e-10,99.7,0.2,27.0,13.3,0.0,0.0,
2024-09-03 18:30:00,,,21.65,1.31,400.5,0.0,10.958333333333334,0.3153333333333333,24.01,1e-10,1e-10,1e-10,90.0,0.2,27.0,35.15,0.0,0.0,
2024-09-03 18:40:00,,,21.5,1.145,407.5,0.0,10.943333333333333,0.3146666666666667,23.885,1e-10,1e-10,1e-10,90.0,0.2,27.0,49.6,0.0,0.0,
2024-09-03 18:50:00,,,21.15,0.975,399.5,0.0,10.938333333333333,0.31483333333333335,23.738333333333333,0.00063000005,1e-10,1e-10,90.0,0.2,27.0,50.45,24.3,11.55,
2024-09-03 19:00:00,,,21.0,0.865,401.0,0.0,10.931666666666667,0.31466666666666665,23.59,0.00224999999999995,1e-10,1e-10,90.0,0.2,27.0,58.9,18.35,24.75,
2024-09-03 19:10:00,,,20.700000000000003,0.815,407.5,0.0,10.92,0.315,23.441666666666666,0.0034499999999999,1e-10,1e-10,90.0,0.2,27.0,83.9,97.65,26.45,
2024-09-03 19:20:00,,,20.45,0.83,396.5,0.0,10.928333333333333,0.31466666666666665,23.291666666666668,0.00332999999999995,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,26.0,
2024-09-03 19:30:00,,,20.35,0.85,401.0,0.0,10.916666666666666,0.31466666666666665,23.135,0.00309,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,25.5,
2024-09-03 19:40:00,,,20.45,0.81,412.0,0.0,10.878333333333332,0.31483333333333335,23.0,0.00272999999999995,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,25.0,
2024-09-03 19:50:00,,,20.4,0.77,410.0,0.0,10.883333333333333,0.3145,22.880000000000006,0.00258,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,24.7,
2024-09-03 20:00:00,,,20.35,0.755,410.5,0.0,10.885,0.3145,22.76,0.00239999999999995,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,24.35,
2024-09-03 20:10:00,,,20.25,0.705,411.5,0.0,10.868333333333332,0.3145,22.635,0.00234,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,24.15,
2024-09-03 20:20:00,,,20.15,0.66,416.0,0.0,10.87,0.315,22.49,0.00218999999999995,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,23.8,
2024-09-03 20:30:00,,,20.0,0.66,409.5,0.0,10.868333333333332,0.3146666666666667,22.393333333333334,0.0029999999999999498,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,25.0,
2024-09-03 20:40:00,,,20.0,0.685,409.5,0.0,10.89,0.3145,22.268333333333334,0.0036899999999999503,1e-10,1e-10,90.0,0.2,27.0,99.6,100.0,26.15,
2024-09-03 20:50:00,,,20.1,0.69,413.5,0.0,10.886666666666665,0.31433333333333335,22.168333333333333,0.00335999999999995,1e-10,1e-10,90.0,0.2,27.0,56.75,46.7,25.700000000000003,
2024-09-03 21:00:00,,,20.15,0.715,409.0,0.0,10.861666666666666,0.3145,22.078333333333333,0.00305999999999995,1e-10,1e-10,90.0,0.2,27.0,52.5,42.4,25.25,
